 time            v(vout_comp)    v(vinp)         v(vinn)        
 9.95416400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95421400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95426400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95431400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95436400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95441400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95446400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95451400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95456400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95461400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95466400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95471400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95476400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95481400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95486400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95491400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95496400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95501400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95506400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95511400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95516400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95521400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95526400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95531400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95536400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95541400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95546400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95551400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95556400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95561400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95566400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95571400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95576400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95581400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95586400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95591400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95596400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95601400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95606400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95611400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95616400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95621400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95626400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95631400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95636400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95641400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95646400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95651400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95656400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95661400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95666400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95671400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95676400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95681400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95686400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95691400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95696400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95701400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95706400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95711400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95716400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95721400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95726400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95731400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95736400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95741400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95746400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95751400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95756400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95761400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95766400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95771400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95776400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95781400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95786400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95791400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95796400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95801400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95806400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95811400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95816400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95821400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95826400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95831400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95836400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95841400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95846400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95851400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95856400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95861400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95866400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95871400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95876400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95881400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95886400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95891400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95896400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95901400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95906400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95911400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95916400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95921400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95926400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95931400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95936400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95941400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95946400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95951400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95956400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95961400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95966400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95971400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95976400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95981400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95986400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95991400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.95996400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96001400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96006400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96011400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96016400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96021400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96026400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96031400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96036400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96041400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96046400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96051400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96056400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96061400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96066400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96071400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96076400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96081400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96086400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96091400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96096400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96101400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96106400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96111400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96116400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96121400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96126400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96131400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96136400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96141400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96146400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96151400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96156400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96161400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96166400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96171400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96176400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96181400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96186400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96191400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96196400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96201400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96206400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96211400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96216400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96221400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96226400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96231400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96236400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96241400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96246400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96251400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96256400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96261400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96266400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96271400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96276400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96281400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96286400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96291400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96296400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96301400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96306400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96311400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96316400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96321400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96326400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96331400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96336400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96341400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96346400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96351400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96356400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96361400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96366400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96371400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96376400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96381400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96386400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96391400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96396400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96401400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96406400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96411400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96416400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96421400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96426400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96431400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96436400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96441400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96446400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96451400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96456400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96461400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96466400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96471400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96476400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96481400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96486400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96491400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96496400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96501400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96506400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96511400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96516400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96521400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96526400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96531400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96536400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96541400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96546400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96551400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96556400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96561400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96566400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96571400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96576400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96581400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96586400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96591400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96596400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96601400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96606400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96611400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96616400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96621400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96626400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96631400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96636400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96641400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96646400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96651400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96656400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96661400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96666400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96671400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96676400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96681400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96686400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96691400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96696400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96701400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96706400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96711400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96716400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96721400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96726400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96731400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96736400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96741400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96746400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96751400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96756400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96761400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96766400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96771400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96776400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96781400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96786400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96791400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96796400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96801400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96806400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96811400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96816400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96821400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96826400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96831400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96836400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96841400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96846400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96851400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96856400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96861400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96866400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96871400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96876400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96881400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96886400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96891400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96896400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96901400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96906400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96911400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96916400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96921400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96926400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96931400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96936400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96941400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96946400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96951400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96956400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96961400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96966400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96971400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96976400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96981400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96986400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96991400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.96996400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97001400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97006400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97011400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97016400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97021400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97026400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97031400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97036400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97041400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97046400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97051400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97056400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97061400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97066400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97071400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97076400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97081400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97086400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97091400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97096400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97101400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97106400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97111400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97116400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97121400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97126400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97131400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97136400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97141400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97146400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97151400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97156400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97161400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97166400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97171400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97176400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97181400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97186400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97191400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97196400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97201400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97206400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97211400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97216400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97221400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97226400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97231400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97236400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97241400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
 9.97246400e-07  0.00000000e+00  0.00000000e+00  7.50000000e-01 
